Day,Observation_ID,Start_LST,End_LST,Band,Night_only,Visibility_window
1,20241124182137,0.0,3.0,l,No,0.00-3.00
1,20250108121135,3.0,4.775833333333333,u,No,0.00-6.33
1,20250108121135,4.775833333333333,6.333333333333333,u,No,0.00-6.33
1,20241204050050,6.333333333333333,7.322777777777778,l,No,0.17-11.25
1,20241204050050,7.322777777777778,8.312222222222221,l,No,0.17-11.25
1,20241204050050,8.312222222222221,9.301666666666666,l,No,0.17-11.25
1,20241204050050,9.301666666666666,10.29111111111111,l,No,0.17-11.25
1,20241204050050,10.29111111111111,11.25,l,No,0.17-11.25
1,20241203234118,11.25,12.166666666666666,l,No,0.50-12.17
1,20250303131128,12.166666666666666,14.5,l,No,1.50-14.50
1,20241202070404,14.5,15.50388888888889,l,No,10.48-16.35
1,20241202070404,15.50388888888889,16.35,l,No,10.48-16.35
1,20241203212334,16.35,17.33777777777778,l,No,11.58-19.75
1,20241203212334,17.33777777777778,18.32555555555556,l,No,11.58-19.75
1,20241203212334,18.32555555555556,19.31333333333334,l,No,11.58-19.75
1,20241203212334,19.31333333333334,19.75,l,No,11.58-19.75
1,20241203221049,19.75,20.666666666666668,l,No,11.67-20.67
1,20250130234420,20.666666666666668,21.706666666666667,u,No,12.00-22.00
1,20250130234420,21.706666666666667,22.0,u,No,12.00-22.00
1,20250123182908,23.333333333333332,23.833333333333332,l,No,15.00-23.83
2,20250108111036,0.0,1.8480555555555556,l,No,0.00-6.33
2,20250108111036,1.8480555555555556,3.696111111111111,l,No,0.00-6.33
2,20250108111036,3.696111111111111,5.5441666666666665,l,No,0.00-6.33
2,20250108111036,5.5441666666666665,6.333333333333333,l,No,0.00-6.33
2,20241203203848,6.333333333333333,7.314444444444444,l,No,0.75-10.58
2,20241203203848,7.314444444444444,8.295555555555556,l,No,0.75-10.58
2,20241203203848,8.295555555555556,9.276666666666667,l,No,0.75-10.58
2,20241203203848,9.276666666666667,10.257777777777779,l,No,0.75-10.58
2,20241203203848,10.257777777777779,10.583333333333334,l,No,0.75-10.58
2,20241204054601,10.583333333333334,11.0,l,No,0.75-11.00
2,20241203231125,11.0,11.976666666666667,l,No,1.00-12.17
2,20241203231125,11.976666666666667,12.166666666666666,l,No,1.00-12.17
2,20241204045427,12.166666666666666,12.25,l,No,1.58-12.25
2,20240708141151,12.25,13.5,l,No,6.75-13.50
2,20250206212710,13.5,16.25,l,No,10.50-16.25
2,20241203220043,16.25,17.226111111111113,l,No,11.67-19.50
2,20241203220043,17.226111111111113,18.202222222222225,l,No,11.67-19.50
2,20241203220043,18.202222222222225,19.178333333333338,l,No,11.67-19.50
2,20241203220043,19.178333333333338,19.5,l,No,11.67-19.50
2,20241203233108,19.5,19.916666666666668,l,No,11.68-19.92
2,20241204051444,19.916666666666668,20.0,l,No,11.83-20.00
2,20250130233548,20.0,21.036666666666665,u,No,12.00-22.00
2,20250130233548,21.036666666666665,22.0,u,No,12.00-22.00
2,(Gap),23.8,23.833333333333332,,,
3,(Gap),0.0,0.25,,,
3,20241203211212,0.25,1.25,l,No,0.25-1.25
3,20241124210923,1.25,2.1666666666666665,l,No,0.33-2.17
3,20250116173308,2.1666666666666665,6.0,l,No,0.50-6.00
3,20241204051056,6.0,6.984444444444445,l,No,0.83-9.67
3,20241204051056,6.984444444444445,7.968888888888889,l,No,0.83-9.67
3,20241204051056,7.968888888888889,8.953333333333333,l,No,0.83-9.67
3,20241204051056,8.953333333333333,9.666666666666666,l,No,0.83-9.67
3,20241209205604,9.666666666666666,10.698333333333332,l,No,2.17-11.50
3,20241209205604,10.698333333333332,11.5,l,No,2.17-11.50
3,20241204043403,11.5,12.166666666666666,l,No,3.00-12.17
3,20250129031402,12.166666666666666,13.5,l,No,6.75-13.50
3,20241203023707,13.5,16.109444444444446,s,No,10.50-16.25
3,20241203023707,16.109444444444446,16.25,s,No,10.50-16.25
3,20241204052907,16.25,17.22861111111111,l,No,11.75-18.83
3,20241204052907,17.22861111111111,18.20722222222222,l,No,11.75-18.83
3,20241204052907,18.20722222222222,18.833333333333332,l,No,11.75-18.83
3,20250307141547,18.833333333333332,19.0,s,No,12.00-19.00
3,20250130233556,19.0,20.03527777777778,l,No,12.50-22.00
3,20250130233556,20.03527777777778,21.070555555555558,l,No,12.50-22.00
3,20250130233556,21.070555555555558,22.0,l,No,12.50-22.00
3,(Gap),23.8,23.833333333333332,,,
4,(Gap),0.0,0.5,,,
4,20250206220347,1.5,3.75,l,No,0.60-3.75
4,20241120212805,3.75,5.083333333333333,l,No,0.78-5.08
4,20241203205410,7.816666666666666,8.800555555555555,l,No,2.22-11.42
4,20241203205410,8.800555555555555,9.784444444444443,l,No,2.22-11.42
4,20241203205410,9.784444444444443,10.76833333333333,l,No,2.22-11.42
4,20241203205410,10.76833333333333,11.416666666666666,l,No,2.22-11.42
4,20241204053425,11.416666666666666,12.0,l,No,3.00-12.00
4,20241204055157,12.0,12.166666666666666,l,No,5.08-12.17
4,20241125090318,12.166666666666666,13.5,l,No,6.75-13.50
4,20241203021520,13.5,16.0925,l,No,10.50-16.25
4,20241203021520,16.0925,16.25,l,No,10.50-16.25
4,20250203212700,16.25,17.301111111111112,s,No,12.00-19.00
4,20250203212700,17.301111111111112,18.352222222222224,s,No,12.00-19.00
4,20250203212700,18.352222222222224,19.0,s,No,12.00-19.00
4,20250130234331,19.0,20.039166666666667,s,No,12.50-22.00
4,20250130234331,20.039166666666667,21.078333333333333,s,No,12.50-22.00
4,20250130234331,21.078333333333333,22.0,s,No,12.50-22.00
4,(Gap),23.8,23.833333333333332,,,
5,(Gap),0.0,0.5,,,
5,20250130132337,1.5,2.5,s,No,1.08-2.50
5,20241204042031,7.816666666666666,8.790555555555555,l,No,2.25-11.42
5,20241204042031,8.790555555555555,9.764444444444443,l,No,2.25-11.42
5,20241204042031,9.764444444444443,10.738333333333332,l,No,2.25-11.42
5,20241204042031,10.738333333333332,11.416666666666666,l,No,2.25-11.42
5,20241204050853,11.416666666666666,12.0,l,No,5.17-12.00
5,20241204052418,12.0,12.166666666666666,l,No,5.33-12.17
5,20250206221404,12.166666666666666,12.333333333333334,l,No,7.75-12.33
5,20241206140303,12.333333333333334,12.5,s,No,10.50-12.50
5,20250206210713,12.5,13.5,l,No,10.50-13.50
5,20241208161730,13.5,14.0,l,No,10.50-14.00
5,20241120095739,14.0,14.75,l,No,10.67-14.75
5,20250116184555,14.75,15.166666666666666,l,No,10.75-15.17
5,20250211161559,15.166666666666666,15.25,s,No,11.67-15.25
5,20250309191017,15.25,16.5375,u,No,12.00-17.50
5,20250309191017,16.5375,17.5,u,No,12.00-17.50
5,20250307152024,17.5,18.538055555555555,l,No,12.00-19.00
5,20250307152024,18.538055555555555,19.0,l,No,12.00-19.00
5,20250130234625,19.0,20.035,l,No,12.50-22.00
5,20250130234625,20.035,21.07,l,No,12.50-22.00
5,20250130234625,21.07,22.0,l,No,12.50-22.00
5,20250217121114,23.5,23.75,l,No,20.50-23.75
5,(Gap),23.75,23.833333333333332,,,
6,(Gap),0.0,0.5,,,
6,20250201223634,1.5,2.1666666666666665,u,No,1.17-2.17
6,20241203212553,2.1666666666666665,2.25,l,No,1.25-2.25
6,20241203234540,7.816666666666666,8.79111111111111,l,No,2.67-11.42
6,20241203234540,8.79111111111111,9.765555555555554,l,No,2.67-11.42
6,20241203234540,9.765555555555554,10.739999999999998,l,No,2.67-11.42
6,20241203234540,10.739999999999998,11.416666666666666,l,No,2.67-11.42
6,20241204052632,11.416666666666666,12.083333333333334,l,No,5.58-12.08
6,20241204044349,12.083333333333334,12.166666666666666,l,No,5.83-12.17
6,20241208155753,12.166666666666666,12.25,l,No,9.50-12.25
6,20250206221448,12.25,13.333333333333334,l,No,10.67-13.33
6,20250218120245,13.333333333333334,15.0,l,Yes,11.00-15.00
6,20250215181228,15.0,15.25,s,No,11.67-15.25
6,20250206210824,15.25,18.0,l,No,12.00-18.00
6,20250307141726,18.0,19.0,l,No,12.00-19.00
6,20250130234709,19.0,20.034166666666668,s,No,12.50-22.00
6,20250130234709,20.034166666666668,21.068333333333335,s,No,12.50-22.00
6,20250130234709,21.068333333333335,22.0,s,No,12.50-22.00
6,20241120193350,23.5,23.65,l,No,22.73-23.65
6,(Gap),23.65,23.666666666666668,,,
6,(Gap),23.666666666666668,23.75,,,
6,(Gap),23.75,23.833333333333332,,,
7,(Gap),0.0,0.75,,,
7,20241208212002,1.5,2.0,l,No,1.25-2.00
7,20250212222826,2.8333333333333335,6.25,s,No,1.50-6.25
7,20250225154720,6.25,7.0,l,No,1.58-7.00
7,20241226163858,7.0,8.329722222222223,l,No,3.00-10.50
7,20241226163858,8.329722222222223,9.659444444444446,l,No,3.00-10.50
7,20241226163858,9.659444444444446,10.5,l,No,3.00-10.50
7,20241204045120,10.5,11.166666666666666,l,No,3.58-11.17
7,20241203214955,11.166666666666666,11.25,l,No,3.82-11.25
7,20241204044123,11.25,12.0,l,No,5.67-12.00
7,20241204042834,12.0,12.166666666666666,l,No,6.17-12.17
7,20241208155652,12.166666666666666,12.25,l,No,9.50-12.25
7,20250131234249,12.25,13.285,u,No,11.17-14.00
7,20250131234249,13.285,14.0,u,No,11.17-14.00
7,20250125155209,14.0,15.0,s,No,11.58-15.00
7,20250303170916,15.0,15.25,s,No,11.67-15.25
7,20250203212705,15.25,16.0,l,No,12.00-16.00
7,20250203212730,16.0,17.055833333333332,s,No,12.00-19.00
7,20250203212730,17.055833333333332,18.111666666666665,s,No,12.00-19.00
7,20250203212730,18.111666666666665,19.0,s,No,12.00-19.00
7,(Gap),23.5,23.65,,,
7,(Gap),23.65,23.666666666666668,,,
7,(Gap),23.666666666666668,23.75,,,
7,(Gap),23.75,23.833333333333332,,,
8,(Gap),0.0,0.75,,,
8,20250115164637,1.5,1.75,l,No,1.35-1.75
8,20250208190117,1.75,6.25,s,No,1.50-6.25
8,20250206222355,6.25,7.0,l,No,2.08-7.00
8,20241126083325,7.0,8.416666666666666,l,No,4.00-8.42
8,20250116184257,8.416666666666666,8.5,l,No,4.00-8.50
8,20241216155444,8.5,8.780277777777778,l,No,5.00-9.00
8,20241216155444,8.780277777777778,9.0,l,No,5.00-9.00
8,20241204042444,9.0,10.013055555555555,l,No,5.17-10.67
8,20241204042444,10.013055555555555,10.666666666666666,l,No,5.17-10.67
8,20241122131753,10.666666666666666,10.833333333333334,u,No,6.08-10.83
8,20241203213942,10.833333333333334,11.813611111111111,l,No,6.47-12.17
8,20241203213942,11.813611111111111,12.166666666666666,l,No,6.47-12.17
8,20241202174433,12.166666666666666,12.25,l,No,9.50-12.25
8,20241207224249,12.25,14.0,l,No,11.18-14.00
8,20250123142846,14.0,15.0,s,No,11.58-15.00
8,20250203212737,15.0,16.0,l,No,12.00-16.00
8,20250131154502,16.0,17.036944444444444,s,No,12.00-19.00
8,20250131154502,17.036944444444444,18.073888888888888,s,No,12.00-19.00
8,20250131154502,18.073888888888888,19.0,s,No,12.00-19.00
8,20250131131456,23.333333333333332,23.5,l,No,22.25-23.50
8,(Gap),23.5,23.65,,,
8,(Gap),23.65,23.666666666666668,,,
8,(Gap),23.666666666666668,23.75,,,
8,(Gap),23.75,23.833333333333332,,,
9,(Gap),0.0,0.75,,,
9,20250217171530,1.5,6.0,l,No,1.50-6.00
9,20250120041738,6.75,7.0,l,No,3.00-7.00
9,20241208152250,7.0,7.25,l,No,4.50-7.25
9,20241124175730,7.25,8.5,l,No,5.25-8.50
9,20241128155504,8.5,8.666666666666666,l,Yes,5.68-8.67
9,20250202231440,8.666666666666666,9.0,l,Yes,5.75-9.00
9,20250206213648,9.0,9.333333333333334,l,No,5.75-9.33
9,20250110142920,9.333333333333334,9.75,l,No,6.00-9.75
9,20250217121035,9.75,10.5,l,No,6.50-10.50
9,20241216155910,10.5,10.787222222222223,l,No,7.00-11.00
9,20241216155910,10.787222222222223,11.0,l,No,7.00-11.00
9,20250123162715,11.0,12.0,l,No,7.25-12.00
9,20241206084827,12.0,12.166666666666666,l,No,9.17-12.17
9,20241208155925,12.166666666666666,12.25,l,No,9.50-12.25
9,20241122100838,12.25,12.5,l,Yes,11.18-12.50
9,20241129143405,12.5,13.0,l,No,11.50-13.00
9,20241209112331,13.0,13.166666666666666,u,Yes,11.50-13.17
9,20241215142246,13.166666666666666,13.75,l,No,11.58-13.75
9,20250123142842,13.75,14.8325,l,No,11.58-15.00
9,20250123142842,14.8325,15.0,l,No,11.58-15.00
9,20250131154734,15.0,16.0,l,No,12.00-16.00
9,20250128212040,16.0,17.054166666666667,s,No,12.00-19.00
9,20250128212040,17.054166666666667,18.108333333333334,s,No,12.00-19.00
9,20250128212040,18.108333333333334,19.0,s,No,12.00-19.00
9,20250211133435,23.333333333333332,23.5,l,No,22.25-23.50
9,(Gap),23.5,23.65,,,
9,(Gap),23.65,23.666666666666668,,,
9,(Gap),23.666666666666668,23.75,,,
9,(Gap),23.75,23.833333333333332,,,
10,(Gap),0.0,1.25,,,
10,(Gap),1.25,1.5,,,
10,20250217163442,1.5,6.0,l,No,1.50-6.00
10,20241208152210,7.0,7.25,l,No,4.50-7.25
10,20250126210757,8.5,9.75,l,No,6.00-9.75
10,20241204014242,9.75,11.25,l,Yes,7.50-11.25
10,20250217174042,11.25,11.75,l,No,8.00-11.75
10,20250206214248,11.75,12.0,l,No,8.50-12.00
10,20241206084915,12.0,12.166666666666666,l,No,9.17-12.17
10,20241208155849,12.166666666666666,12.25,l,No,9.50-12.25
10,20241209110223,12.25,12.5,l,Yes,11.18-12.50
10,20241202145328,12.5,13.0,l,No,11.50-13.00
10,20250125155203,13.0,14.053055555555556,s,No,11.58-15.00
10,20250125155203,14.053055555555556,15.0,s,No,11.58-15.00
10,20250211005353,15.0,16.0,u,No,12.00-16.00
10,20250305141258,16.0,17.038055555555555,s,No,12.00-19.00
10,20250305141258,17.038055555555555,18.07611111111111,s,No,12.00-19.00
10,20250305141258,18.07611111111111,19.0,s,No,12.00-19.00
10,20250113211102,19.0,19.75,l,Yes,14.67-19.75
10,20241208222817,23.0,23.25,u,No,22.00-23.25
10,20241203211348,23.25,23.5,l,No,22.50-23.50
10,(Gap),23.5,23.65,,,
10,(Gap),23.65,23.666666666666668,,,
10,(Gap),23.666666666666668,23.75,,,
10,(Gap),23.75,23.833333333333332,,,
11,(Gap),0.0,1.25,,,
11,(Gap),1.25,1.5,,,
11,20241202085452,1.5,4.0,s,No,1.50-4.00
11,20241124115052,4.0,4.5,l,No,2.00-4.50
11,20241210183744,4.5,5.5,l,No,2.67-5.50
11,20241208152116,7.0,7.25,l,No,4.50-7.25
11,20250110121622,8.5,9.75,l,No,6.00-9.75
11,20250206222434,9.75,10.0,l,No,7.58-10.00
11,20241216075449,10.0,10.333333333333334,l,Yes,8.17-10.33
11,20241206084729,10.333333333333334,11.5,l,No,8.25-11.50
11,20250208074216,11.5,11.75,l,Yes,8.25-11.75
11,20241124214839,11.75,12.0,l,No,9.50-12.00
11,20241203211816,12.0,12.25,l,No,11.25-12.25
11,20250125155155,12.25,13.303055555555556,s,No,11.58-15.00
11,20250125155155,13.303055555555556,14.356111111111112,s,No,11.58-15.00
11,20250125155155,14.356111111111112,15.0,s,No,11.58-15.00
11,20241220155904,15.0,15.833333333333334,u,No,12.50-15.83
11,20241203110854,15.833333333333334,16.0,s,No,12.50-16.00
11,20241128081006,16.0,17.5,l,No,12.50-17.50
11,20250113211056,17.5,19.75,l,Yes,14.67-19.75
11,(Gap),23.0,23.083333333333332,,,
11,(Gap),23.083333333333332,23.25,,,
11,(Gap),23.25,23.466666666666665,,,
11,(Gap),23.466666666666665,23.5,,,
11,(Gap),23.5,23.65,,,
11,(Gap),23.65,23.666666666666668,,,
11,(Gap),23.666666666666668,23.75,,,
11,(Gap),23.75,23.833333333333332,,,
12,(Gap),0.0,1.25,,,
12,(Gap),1.25,1.5,,,
12,20241202085157,1.5,4.0,u,No,1.50-4.00
12,20230421225854,4.0,5.5,l,No,2.67-5.50
12,20241202191111,7.0,7.25,l,No,4.50-7.25
12,20250110142832,8.5,9.75,l,No,6.00-9.75
12,20241216083631,9.75,10.333333333333334,l,Yes,8.17-10.33
12,20241224030720,10.333333333333334,11.5,l,No,8.25-11.50
12,20250224101022,11.5,11.666666666666666,l,Yes,8.50-11.67
12,20241216114001,11.666666666666666,12.0,l,Yes,10.00-12.00
12,20250125155125,12.0,13.045555555555556,l,No,11.58-15.00
12,20250125155125,13.045555555555556,14.091111111111111,l,No,11.58-15.00
12,20250125155125,14.091111111111111,15.0,l,No,11.58-15.00
12,20250101225621,15.0,16.5,l,Yes,12.50-16.50
12,20250103145047,16.5,17.5,u,No,13.67-17.50
12,20250110201139,17.5,19.75,l,Yes,14.67-19.75
12,(Gap),23.0,23.083333333333332,,,
12,(Gap),23.083333333333332,23.25,,,
12,(Gap),23.25,23.466666666666665,,,
12,(Gap),23.466666666666665,23.5,,,
12,(Gap),23.5,23.65,,,
12,(Gap),23.65,23.666666666666668,,,
12,(Gap),23.666666666666668,23.75,,,
12,(Gap),23.75,23.833333333333332,,,
13,(Gap),0.0,1.25,,,
13,(Gap),1.25,1.5,,,
13,20241202081517,1.5,4.0,l,No,1.50-4.00
13,20241210183759,4.0,5.5,l,No,2.67-5.50
13,20241126081929,5.5,6.333333333333333,l,No,4.00-6.33
13,20241208152010,6.333333333333333,7.25,l,No,4.50-7.25
13,20250110142924,8.5,9.75,l,No,6.00-9.75
13,20241216080641,9.75,10.25,l,Yes,8.17-10.25
13,20241216150457,10.25,10.333333333333334,l,Yes,8.17-10.33
13,20250224102616,10.333333333333334,11.416666666666666,l,Yes,8.50-11.42
13,20250206204340,11.416666666666666,11.5,l,No,9.00-11.50
13,20241226212341,11.5,12.0,u,No,11.00-12.00
13,20250125155117,12.0,13.045555555555556,l,No,11.58-15.00
13,20250125155117,13.045555555555556,14.091111111111111,l,No,11.58-15.00
13,20250125155117,14.091111111111111,15.0,l,No,11.58-15.00
13,20241206085106,15.0,15.75,l,No,13.00-15.75
13,20241206085440,15.75,16.5,l,No,13.00-16.50
13,20241127145201,16.5,17.5,u,No,13.88-17.50
13,20250217144205,22.0,23.0,l,No,16.75-23.00
13,(Gap),23.0,23.083333333333332,,,
13,(Gap),23.083333333333332,23.25,,,
13,(Gap),23.25,23.466666666666665,,,
13,(Gap),23.466666666666665,23.5,,,
13,(Gap),23.5,23.65,,,
13,(Gap),23.65,23.666666666666668,,,
13,(Gap),23.666666666666668,23.75,,,
13,(Gap),23.75,23.833333333333332,,,
14,(Gap),0.0,1.25,,,
14,(Gap),1.25,1.75,,,
14,(Gap),1.75,2.0,,,
14,20240711061336,3.0,3.1666666666666665,l,No,2.00-3.17
14,20241203205103,3.1666666666666665,3.5,l,No,2.25-3.50
14,20241120194442,3.5,3.8333333333333335,l,No,2.75-3.83
14,20241226153543,3.8333333333333335,5.333333333333333,l,No,2.75-5.33
14,20250201223645,5.333333333333333,5.5,u,No,4.00-5.50
14,20250204210830,5.5,6.25,l,No,5.00-6.25
14,20241203210018,6.25,7.0,l,No,5.42-7.00
14,20241126061105,8.5,9.416666666666666,l,No,6.08-9.42
14,20250206212501,9.416666666666666,9.5,l,No,6.67-9.50
14,20241206084339,9.5,9.75,l,No,7.00-9.75
14,20241216082220,9.75,10.25,l,Yes,8.17-10.25
14,20250217154805,10.25,11.25,l,No,8.50-11.25
14,20250113171452,11.25,12.0,l,Yes,11.00-12.00
14,20250125155122,12.0,13.045555555555556,l,No,11.58-15.00
14,20250125155122,13.045555555555556,14.091111111111111,l,No,11.58-15.00
14,20250125155122,14.091111111111111,15.0,l,No,11.58-15.00
14,20241206085208,15.0,15.75,l,No,13.00-15.75
14,20241206085237,15.75,16.5,l,No,13.00-16.50
14,20241206085652,16.5,17.0,l,No,14.00-17.00
14,20250121085458,17.0,17.333333333333332,u,No,14.00-17.33
14,20250217144807,22.0,23.0,l,No,16.75-23.00
14,(Gap),23.0,23.083333333333332,,,
14,(Gap),23.083333333333332,23.25,,,
14,(Gap),23.25,23.466666666666665,,,
14,(Gap),23.466666666666665,23.5,,,
14,(Gap),23.5,23.65,,,
14,(Gap),23.65,23.666666666666668,,,
14,(Gap),23.666666666666668,23.75,,,
14,(Gap),23.75,23.833333333333332,,,
15,(Gap),0.0,1.25,,,
15,(Gap),1.25,1.75,,,
15,(Gap),1.75,2.0,,,
15,20241203211535,3.0,3.5,l,No,2.50-3.50
15,20250128170002,3.5,5.333333333333333,l,No,2.75-5.33
15,20250204211226,5.333333333333333,6.25,l,No,5.00-6.25
15,20241128161045,8.5,8.666666666666666,l,Yes,6.13-8.67
15,20241215125213,8.666666666666666,9.0,l,No,6.50-9.00
15,20241126131527,9.0,9.166666666666666,u,Yes,6.67-9.17
15,20241206084436,9.166666666666666,9.75,l,No,7.00-9.75
15,20250113171444,9.75,10.0,l,Yes,9.00-10.00
15,20250108121132,10.0,10.5,u,No,9.00-10.50
15,20241215134449,10.5,11.0,l,No,9.00-11.00
15,(Gap),11.0,11.166666666666666,,,
15,(Gap),11.166666666666666,11.183333333333334,,,
15,20241209110422,11.183333333333334,12.0,l,Yes,11.18-12.00
15,20241120202351,12.0,12.5,l,No,11.60-12.50
15,20241208222531,12.5,12.666666666666666,u,No,11.67-12.67
15,20241121033022,12.666666666666666,13.416666666666666,l,No,11.67-13.42
15,20250305103213,13.416666666666666,13.5,s,Yes,11.75-13.50
15,20240701211503,13.5,14.0,l,Yes,12.00-14.00
15,20250108121124,14.0,14.5,l,No,12.00-14.50
15,20241211131141,14.5,14.833333333333334,s,No,12.00-14.83
15,20241216155336,14.833333333333334,15.0,l,No,12.00-15.00
15,20241206085602,15.0,17.0,l,No,14.00-17.00
15,20250217172130,22.0,22.5,l,No,17.00-22.50
15,20250217172800,22.5,23.0,l,No,18.00-23.00
15,(Gap),23.0,23.083333333333332,,,
15,(Gap),23.083333333333332,23.25,,,
15,(Gap),23.25,23.466666666666665,,,
15,(Gap),23.466666666666665,23.5,,,
15,(Gap),23.5,23.65,,,
15,(Gap),23.65,23.666666666666668,,,
15,(Gap),23.666666666666668,23.75,,,
15,(Gap),23.75,23.833333333333332,,,
16,(Gap),0.0,1.25,,,
16,(Gap),1.25,1.75,,,
16,(Gap),1.75,2.0,,,
16,20250204210516,5.333333333333333,6.25,l,No,5.00-6.25
16,20241126070632,7.5,8.0,l,No,6.08-8.00
16,20240710081521,8.0,8.75,l,Yes,6.80-8.75
16,20250224092032,8.75,8.916666666666666,l,Yes,7.00-8.92
16,20241120090921,8.916666666666666,9.0,u,No,7.80-9.00
16,20241204150110,9.0,9.083333333333334,u,No,7.83-9.08
16,20241124200225,9.083333333333334,9.166666666666666,l,No,8.00-9.17
16,20241208153645,9.166666666666666,9.666666666666666,l,No,8.25-9.67
16,20241202072701,9.666666666666666,9.75,l,Yes,9.00-9.75
16,20241215132435,9.75,10.5,l,No,9.25-10.50
16,20241202072704,10.5,10.75,l,Yes,9.75-10.75
16,20250108111702,10.75,11.0,l,No,10.00-11.00
16,(Gap),11.0,11.166666666666666,,,
16,(Gap),11.166666666666666,11.25,,,
16,(Gap),11.25,11.416666666666666,,,
16,(Gap),11.416666666666666,11.5,,,
16,(Gap),11.5,11.666666666666666,,,
16,20241121033047,11.666666666666666,13.166666666666666,u,No,11.67-13.17
16,20250305102207,13.166666666666666,13.5,u,Yes,11.75-13.50
16,20250226075829,13.5,14.0,l,Yes,12.00-14.00
16,20241211125240,14.0,14.833333333333334,l,No,12.00-14.83
16,20241217111438,14.833333333333334,15.0,l,No,12.00-15.00
16,20241217111148,15.0,15.293888888888889,l,No,14.00-17.00
16,20241217111148,15.293888888888889,15.587777777777777,l,No,14.00-17.00
16,20241217111148,15.587777777777777,15.881666666666666,l,No,14.00-17.00
16,20241217111148,15.881666666666666,16.175555555555555,l,No,14.00-17.00
16,20241217111148,16.175555555555555,16.469444444444445,l,No,14.00-17.00
16,20241217111148,16.469444444444445,16.763333333333335,l,No,14.00-17.00
16,20241217111148,16.763333333333335,17.0,l,No,14.00-17.00
16,20241129173227,17.0,18.064722222222223,l,No,15.38-21.98
16,20241129173227,18.064722222222223,19.129444444444445,l,No,15.38-21.98
16,20241129173227,19.129444444444445,20.194166666666668,l,No,15.38-21.98
16,20241129173227,20.194166666666668,21.25888888888889,l,No,15.38-21.98
16,20241129173227,21.25888888888889,21.983333333333334,l,No,15.38-21.98
16,20241217111738,21.983333333333334,22.0,l,No,18.00-22.00
16,20241202185834,22.0,22.5,l,No,19.75-22.50
16,20241203212413,22.5,22.833333333333332,l,No,21.83-22.83
16,(Gap),22.833333333333332,22.916666666666668,,,
16,(Gap),22.916666666666668,22.966666666666665,,,
16,(Gap),22.966666666666665,23.0,,,
16,(Gap),23.0,23.083333333333332,,,
16,(Gap),23.083333333333332,23.25,,,
16,(Gap),23.25,23.466666666666665,,,
16,(Gap),23.466666666666665,23.5,,,
16,(Gap),23.5,23.65,,,
16,(Gap),23.65,23.666666666666668,,,
16,(Gap),23.666666666666668,23.75,,,
16,(Gap),23.75,23.833333333333332,,,
17,(Gap),0.0,1.25,,,
17,(Gap),1.25,1.75,,,
17,(Gap),1.75,2.0,,,
17,(Gap),2.0,2.1666666666666665,,,
17,(Gap),2.1666666666666665,2.25,,,
17,(Gap),2.25,2.5,,,
17,(Gap),2.5,3.0,,,
17,20250204175725,5.333333333333333,6.25,l,No,5.00-6.25
17,20241124192740,7.5,8.0,l,No,6.75-8.00
17,20241208025456,8.0,8.5,l,Yes,7.00-8.50
17,20241127152017,8.5,9.0,u,Yes,8.00-9.00
17,20241124195321,9.0,9.083333333333334,l,No,8.17-9.08
17,20241208153533,9.083333333333334,9.666666666666666,l,No,8.25-9.67
17,20241210082308,9.666666666666666,10.166666666666666,l,Yes,9.50-10.17
17,20241129194830,10.166666666666666,10.583333333333334,l,No,9.92-10.58
17,20241129190611,10.583333333333334,10.666666666666666,l,No,9.92-10.67
17,20241129200037,10.666666666666666,10.75,l,No,9.92-10.75
17,(Gap),10.75,10.833333333333334,,,
17,(Gap),10.833333333333334,11.0,,,
17,(Gap),11.0,11.166666666666666,,,
17,(Gap),11.166666666666666,11.25,,,
17,(Gap),11.25,11.416666666666666,,,
17,(Gap),11.416666666666666,11.5,,,
17,(Gap),11.5,11.666666666666666,,,
17,(Gap),11.666666666666666,11.75,,,
17,(Gap),11.75,12.0,,,
17,20250226075706,12.0,14.0,l,Yes,12.00-14.00
17,20241211131447,14.0,14.833333333333334,s,No,12.00-14.83
17,20250202235647,14.833333333333334,15.0,l,Yes,12.42-15.00
17,20250113170452,15.0,15.5,l,Yes,14.50-15.50
17,20241203212318,15.5,15.666666666666666,l,No,14.50-15.67
17,20241128161719,15.666666666666666,15.833333333333334,l,Yes,15.10-15.83
17,20241129173358,15.833333333333334,17.415,l,No,15.38-21.48
17,20241129173358,17.415,18.996666666666666,l,No,15.38-21.48
17,20241129173358,18.996666666666666,20.578333333333333,l,No,15.38-21.48
17,20241129173358,20.578333333333333,21.483333333333334,l,No,15.38-21.48
17,20241129174313,21.483333333333334,21.5,s,No,15.38-21.50
17,20241129173355,21.5,21.983333333333334,l,No,15.38-21.98
17,20241124212857,21.983333333333334,22.0,l,No,18.50-22.00
17,20241208154427,22.0,22.5,l,No,19.75-22.50
17,(Gap),22.5,22.65,,,
17,(Gap),22.65,22.833333333333332,,,
17,(Gap),22.833333333333332,22.916666666666668,,,
17,(Gap),22.916666666666668,22.966666666666665,,,
17,(Gap),22.966666666666665,23.0,,,
17,(Gap),23.0,23.083333333333332,,,
17,(Gap),23.083333333333332,23.25,,,
17,(Gap),23.25,23.466666666666665,,,
17,(Gap),23.466666666666665,23.5,,,
17,(Gap),23.5,23.65,,,
17,(Gap),23.65,23.666666666666668,,,
17,(Gap),23.666666666666668,23.75,,,
