Day,CaptureBlock_ID,SB_ID,Setup_Start_LST,Observation_Start_LST,Observation_End_LST,Band,Night_only,Visibility_window,Duration_hrs
47,20250520184220,DelayCal,9.403055555555564,9.403055555555564,9.653055555555564,l,No,,0.25
47,20250520184220,20241208153131,9.403055555555564,9.653055555555564,14.700833333333343,l,No,8.25-9.67,5.047777777777778
47,20250521000012,DelayCal,14.700833333333343,14.700833333333343,14.950833333333343,l,No,,0.25
47,20250521000012,20241203212318,14.700833333333343,14.950833333333343,18.74000000000001,l,No,14.50-15.67,3.7891666666666666
47,20250521040233,DelayCal,18.74000000000001,18.74000000000001,18.99000000000001,s,No,,0.25
47,20250521040233,20250128212040,18.74000000000001,18.99000000000001,20.044166666666676,s,No,12.00-19.00,1.0541666666666667
47,20250521052048,DelayCal,20.044166666666676,20.044166666666676,20.294166666666676,u,No,,0.25
47,20250521052048,20250130234420,20.044166666666676,20.294166666666676,21.334166666666675,u,No,12.00-22.00,1.04
47,20250521063812,DelayCal,21.334166666666675,21.334166666666675,21.584166666666675,l,No,,0.25
47,20250521063812,20241122131632,21.334166666666675,21.584166666666675,22.631388888888896,l,No,20.50-3.75,1.0472222222222223
47,20250521075602,DelayCal,22.631388888888896,22.631388888888896,22.881388888888896,l,No,,0.25
47,20250521075602,20241122131632,22.631388888888896,22.881388888888896,23.671111111111124,l,No,20.50-3.75,0.7897222222222273
48,20250522085825,DelayCal,23.671111111111124,23.671111111111124,23.921111111111124,u,No,,0.25
48,20250522085825,20250131233602,23.671111111111124,23.921111111111124,0.9666666666666792,u,No,20.50-3.75,1.0455555555555556
48,20250521101609,DelayCal,0.9666666666666792,0.9666666666666792,1.2166666666666792,u,No,,0.25
48,20250521101609,20250131233602,0.9666666666666792,1.2166666666666792,2.262222222222235,u,No,20.50-3.75,1.0455555555555556
48,20250521113353,DelayCal,2.262222222222235,2.262222222222235,2.512222222222235,u,No,,0.25
48,20250521113353,20250131233602,2.262222222222235,2.512222222222235,3.5577777777777904,u,No,20.50-3.75,1.0455555555555556
48,20250521125137,DelayCal,3.5577777777777904,3.5577777777777904,3.8077777777777904,l,No,,0.25
48,20250521125137,20241204054152,3.5577777777777904,3.8077777777777904,4.792500000000013,l,No,20.00-5.00,0.9847222222222223
48,20250521140542,DelayCal,4.792500000000013,4.792500000000013,5.042500000000013,l,No,,0.25
48,20250521140542,20241204051056,4.792500000000013,5.042500000000013,6.0269444444444575,l,No,0.83-9.67,0.9844444444444445
48,20250521151946,DelayCal,6.0269444444444575,6.0269444444444575,6.2769444444444575,l,No,,0.25
48,20250521151946,20250206213648,6.0269444444444575,6.2769444444444575,9.300555555555569,l,No,5.75-9.33,3.0236111111111112
48,20250521183611,DelayCal,9.300555555555569,9.300555555555569,9.550555555555569,l,No,,0.25
48,20250521183611,20241208153645,9.300555555555569,9.550555555555569,14.598333333333347,l,No,8.25-9.67,5.047777777777778
48,20250521235403,DelayCal,14.598333333333347,14.598333333333347,14.848333333333347,s,No,,0.25
48,20250521235403,20241203110854,14.598333333333347,14.848333333333347,18.52916666666668,s,No,12.50-16.00,3.680833333333333
48,20250522034954,DelayCal,18.52916666666668,18.52916666666668,18.77916666666668,l,No,,0.25
48,20250522034954,20250307141726,18.52916666666668,18.77916666666668,19.831666666666678,l,No,12.00-19.00,1.0525
48,20250522050803,DelayCal,19.831666666666678,19.831666666666678,20.081666666666678,s,No,,0.25
48,20250522050803,20250130234331,19.831666666666678,20.081666666666678,21.120833333333344,s,No,12.50-22.00,1.0391666666666666
48,20250522062524,DelayCal,21.120833333333344,21.120833333333344,21.370833333333344,u,No,,0.25
48,20250522062524,20250131233602,21.120833333333344,21.370833333333344,22.4163888888889,u,No,20.50-3.75,1.0455555555555556
48,20250522074308,DelayCal,22.4163888888889,22.4163888888889,22.6663888888889,u,No,,0.25
48,20250522074308,20250131233602,22.4163888888889,22.6663888888889,23.67111111111112,u,No,20.50-3.75,1.0047222222222212
49,20250523085825,DelayCal,23.67111111111112,23.67111111111112,23.92111111111112,l,No,,0.25
49,20250523085825,20241204045619,23.67111111111112,23.92111111111112,0.9219444444444527,l,No,14.67-1.42,1.0008333333333332
49,20250522101328,DelayCal,0.9219444444444527,0.9219444444444527,1.1719444444444527,l,No,,0.25
49,20250522101328,20241204045619,0.9219444444444527,1.1719444444444527,2.172777777777786,l,No,14.67-1.42,1.0008333333333332
49,20250522112831,DelayCal,2.172777777777786,2.172777777777786,2.422777777777786,l,No,,0.25
49,20250522112831,20241203205410,2.172777777777786,2.422777777777786,3.406666666666675,l,No,2.22-11.42,0.9838888888888889
49,20250522124233,DelayCal,3.406666666666675,3.406666666666675,3.656666666666675,l,No,,0.25
49,20250522124233,20241203205410,3.406666666666675,3.656666666666675,4.640555555555564,l,No,2.22-11.42,0.9838888888888889
49,20250522135635,DelayCal,4.640555555555564,4.640555555555564,4.890555555555564,l,No,,0.25
49,20250522135635,20241203205410,4.640555555555564,4.890555555555564,5.874444444444453,l,No,2.22-11.42,0.9838888888888889
49,20250522151037,DelayCal,5.874444444444453,5.874444444444453,6.124444444444453,u,No,,0.25
49,20250522151037,20241122131753,5.874444444444453,6.124444444444453,7.194722222222231,u,No,6.08-10.83,1.0702777777777779
49,20250522162950,DelayCal,7.194722222222231,7.194722222222231,7.444722222222231,l,No,,0.25
49,20250522162950,20250217121035,7.194722222222231,7.444722222222231,11.916388888888898,l,No,6.50-10.50,4.471666666666667
49,20250522211308,DelayCal,11.916388888888898,11.916388888888898,12.166388888888898,u,Yes,,0.25
49,20250522211308,20250305102207,11.916388888888898,12.166388888888898,17.3238888888889,u,Yes,11.75-13.50,5.1575
49,20250523023735,DelayCal,17.3238888888889,17.3238888888889,17.5738888888889,s,No,,0.25
49,20250523023735,20250203212700,17.3238888888889,17.5738888888889,18.62500000000001,s,No,12.00-19.00,1.051111111111111
49,20250523035539,DelayCal,18.62500000000001,18.62500000000001,18.87500000000001,s,No,,0.25
49,20250523035539,20250203212700,18.62500000000001,18.87500000000001,19.926111111111123,s,No,12.00-19.00,1.051111111111111
49,20250523051343,DelayCal,19.926111111111123,19.926111111111123,20.176111111111123,u,No,,0.25
49,20250523051343,20250130233548,19.926111111111123,20.176111111111123,21.212777777777788,u,No,12.00-22.00,1.0366666666666666
49,20250523063055,DelayCal,21.212777777777788,21.212777777777788,21.462777777777788,u,No,,0.25
49,20250523063055,20250130233548,21.212777777777788,21.462777777777788,22.499444444444453,u,No,12.00-22.00,1.0366666666666666
49,20250523074807,DelayCal,22.499444444444453,22.499444444444453,22.749444444444453,l,No,,0.25
49,20250523074807,20250211133435,22.499444444444453,22.749444444444453,23.671111111111124,l,No,22.25-23.50,0.9216666666666686
50,20250524085825,DelayCal,23.671111111111124,23.671111111111124,23.921111111111124,l,No,,0.25
50,20250524085825,20250211133435,23.671111111111124,23.921111111111124,5.489444444444455,l,No,23.67-23.50,5.568333333333332
50,20250523144731,DelayCal,5.489444444444455,5.489444444444455,5.739444444444455,l,No,,0.25
50,20250523144731,20250211133435,5.489444444444455,5.739444444444455,11.307777777777787,l,No,23.67-23.50,5.568333333333332
50,20250523203637,DelayCal,11.307777777777787,11.307777777777787,11.557777777777787,l,No,,0.25
50,20250523203637,20250211133435,11.307777777777787,11.557777777777787,17.12611111111112,l,No,23.67-23.50,5.568333333333332
50,20250524022543,DelayCal,17.12611111111112,17.12611111111112,17.37611111111112,l,No,,0.25
50,20250524022543,20250211133435,17.12611111111112,17.37611111111112,22.94444444444445,l,No,23.67-23.50,5.568333333333332
51,20250525084449,DelayCal,23.44444444444445,23.44444444444445,23.69444444444445,l,No,,0.25
51,20250525084449,20241204050430,23.44444444444445,23.69444444444445,0.6763888888888943,l,No,23.00-8.25,0.9819444444444444
51,20250524095844,DelayCal,0.6763888888888943,0.6763888888888943,0.9263888888888943,l,No,,0.25
51,20250524095844,20241203234118,0.6763888888888943,0.9263888888888943,1.9094444444444498,l,No,0.50-12.17,0.9830555555555556
51,20250524111243,DelayCal,1.9094444444444498,1.9094444444444498,2.15944444444445,l,No,,0.25
51,20250524111243,20241203234118,1.9094444444444498,2.15944444444445,3.1425000000000054,l,No,0.50-12.17,0.9830555555555556
51,20250524122642,DelayCal,3.1425000000000054,3.1425000000000054,3.3925000000000054,l,No,,0.25
51,20250524122642,20241203234118,3.1425000000000054,3.3925000000000054,4.375555555555561,l,No,0.50-12.17,0.9830555555555556
51,20250524134041,DelayCal,4.375555555555561,4.375555555555561,4.625555555555561,l,No,,0.25
51,20250524134041,20241203234118,4.375555555555561,4.625555555555561,5.6086111111111165,l,No,0.50-12.17,0.9830555555555556
51,20250524145440,DelayCal,5.6086111111111165,5.6086111111111165,5.8586111111111165,l,No,,0.25
51,20250524145440,20241204044349,5.6086111111111165,5.8586111111111165,6.860833333333339,l,No,5.83-12.17,1.0022222222222221
51,20250524160948,DelayCal,6.860833333333339,6.860833333333339,7.110833333333339,l,No,,0.25
51,20250524160948,20250129031402,6.860833333333339,7.110833333333339,11.195000000000006,l,No,6.75-13.50,4.0841666666666665
51,20250524202951,DelayCal,11.195000000000006,11.195000000000006,11.445000000000006,l,No,,0.25
51,20250524202951,20250129031402,11.195000000000006,11.445000000000006,15.529166666666672,l,No,6.75-13.50,4.0841666666666665
51,20250525004954,DelayCal,15.529166666666672,15.529166666666672,15.779166666666672,s,No,,0.25
51,20250525004954,20241203023707,15.529166666666672,15.779166666666672,18.388611111111118,s,No,10.50-16.25,2.6094444444444442
51,20250525034128,DelayCal,18.388611111111118,18.388611111111118,18.638611111111118,s,No,,0.25
51,20250525034128,20250305141258,18.388611111111118,18.638611111111118,19.676666666666673,s,No,12.00-19.00,1.0380555555555555
51,20250525045845,DelayCal,19.676666666666673,19.676666666666673,19.926666666666673,l,No,,0.25
51,20250525045845,20250130233556,19.676666666666673,19.926666666666673,20.961944444444452,l,No,12.50-22.00,1.0352777777777777
51,20250525061552,DelayCal,20.961944444444452,20.961944444444452,21.211944444444452,l,No,,0.25
51,20250525061552,20250130233556,20.961944444444452,21.211944444444452,22.24722222222223,l,No,12.50-22.00,1.0352777777777777
51,20250525073259,DelayCal,22.24722222222223,22.24722222222223,22.49722222222223,l,No,,0.25
51,20250525073259,20241203225658,22.24722222222223,22.49722222222223,23.444444444444454,l,No,20.00-12.00,0.9472222222222231
52,20250526084449,DelayCal,23.444444444444454,23.444444444444454,23.694444444444454,l,No,,0.25
52,20250526084449,20241204045902,23.444444444444454,23.694444444444454,0.6755555555555652,l,No,23.08-5.00,0.9811111111111112
52,20250525095841,DelayCal,0.6755555555555652,0.6755555555555652,0.9255555555555652,l,No,,0.25
52,20250525095841,20241203203848,0.6755555555555652,0.9255555555555652,1.9066666666666765,l,No,0.75-10.58,0.9811111111111112
52,20250525111233,DelayCal,1.9066666666666765,1.9066666666666765,2.1566666666666765,l,No,,0.25
52,20250525111233,20241204045427,1.9066666666666765,2.1566666666666765,3.1380555555555656,l,No,1.58-12.25,0.9813888888888889
52,20250525122626,DelayCal,3.1380555555555656,3.1380555555555656,3.3880555555555656,l,No,,0.25
52,20250525122626,20241204043403,3.1380555555555656,3.3880555555555656,4.369444444444454,l,No,3.00-12.17,0.9813888888888889
52,20250525134019,DelayCal,4.369444444444454,4.369444444444454,4.619444444444454,l,No,,0.25
52,20250525134019,20241204043403,4.369444444444454,4.619444444444454,5.600833333333343,l,No,3.00-12.17,0.9813888888888889
52,20250525145412,DelayCal,5.600833333333343,5.600833333333343,5.850833333333343,l,No,,0.25
52,20250525145412,20241204055157,5.600833333333343,5.850833333333343,6.850555555555565,l,No,5.08-12.17,0.9997222222222222
52,20250525160911,DelayCal,6.850555555555565,6.850555555555565,7.100555555555565,l,No,,0.25
52,20250525160911,20241125090318,6.850555555555565,7.100555555555565,11.183333333333342,l,No,6.75-13.50,4.082777777777777
52,20250525202909,DelayCal,11.183333333333342,11.183333333333342,11.433333333333342,l,No,,0.25
52,20250525202909,20241125090318,11.183333333333342,11.433333333333342,15.516111111111119,l,No,6.75-13.50,4.082777777777777
52,20250526004907,DelayCal,15.516111111111119,15.516111111111119,15.766111111111119,l,No,,0.25
52,20250526004907,20241203021520,15.516111111111119,15.766111111111119,18.35861111111112,l,No,10.50-16.25,2.5925
52,20250526033940,DelayCal,18.35861111111112,18.35861111111112,18.60861111111112,s,No,,0.25
52,20250526033940,20250307141547,18.35861111111112,18.60861111111112,19.646666666666675,s,No,12.00-19.00,1.0380555555555555
52,20250526045657,DelayCal,19.646666666666675,19.646666666666675,19.896666666666675,l,No,,0.25
52,20250526045657,20250130234625,19.646666666666675,19.896666666666675,20.931666666666676,l,No,12.50-22.00,1.035
52,20250526061403,DelayCal,20.931666666666676,20.931666666666676,21.181666666666676,l,No,,0.25
52,20250526061403,20250130234625,20.931666666666676,21.181666666666676,22.216666666666676,l,No,12.50-22.00,1.035
52,20250526073109,DelayCal,22.216666666666676,22.216666666666676,22.466666666666676,l,No,,0.25
52,20250526073109,20241204055452,22.216666666666676,22.466666666666676,23.441666666666677,l,No,22.17-9.00,0.975
53,20250527084439,DelayCal,23.441666666666677,23.441666666666677,23.691666666666677,l,No,,0.25
53,20250527084439,20241204053218,23.441666666666677,23.691666666666677,0.6672222222222324,l,No,23.67-8.00,0.9755555555555555
53,20250526095811,DelayCal,0.6672222222222324,0.6672222222222324,0.9172222222222324,l,No,,0.25
53,20250526095811,20241204053218,0.6672222222222324,0.9172222222222324,1.8927777777777879,l,No,23.67-8.00,0.9755555555555555
53,20250526111143,DelayCal,1.8927777777777879,1.8927777777777879,2.1427777777777877,l,No,,0.25
53,20250526111143,20241203231125,1.8927777777777879,2.1427777777777877,3.1194444444444542,l,No,1.00-12.17,0.9766666666666667
53,20250526122519,DelayCal,3.1194444444444542,3.1194444444444542,3.3694444444444542,l,No,,0.25
53,20250526122519,20241203231125,3.1194444444444542,3.3694444444444542,4.346111111111121,l,No,1.00-12.17,0.9766666666666667
53,20250526133855,DelayCal,4.346111111111121,4.346111111111121,4.596111111111121,l,No,,0.25
53,20250526133855,20241203231125,4.346111111111121,4.596111111111121,5.572777777777787,l,No,1.00-12.17,0.9766666666666667
53,20250526145231,DelayCal,5.572777777777787,5.572777777777787,5.822777777777787,l,No,,0.25
53,20250526145231,20241204052418,5.572777777777787,5.822777777777787,6.815277777777787,l,No,5.33-12.17,0.9925
53,20250526160704,DelayCal,6.815277777777787,6.815277777777787,7.065277777777787,l,No,,0.25
53,20250526160704,20240708141151,6.815277777777787,7.065277777777787,11.136666666666676,l,No,6.75-13.50,4.0713888888888885
53,20250526202621,DelayCal,11.136666666666676,11.136666666666676,11.386666666666676,l,No,,0.25
53,20250526202621,20240708141151,11.136666666666676,11.386666666666676,15.458055555555564,l,No,6.75-13.50,4.0713888888888885
53,20250527004538,DelayCal,15.458055555555564,15.458055555555564,15.708055555555564,l,No,,0.25
53,20250527004538,20241206085208,15.458055555555564,15.708055555555564,18.131944444444454,l,No,13.00-15.75,2.423888888888889
53,20250527032604,DelayCal,18.131944444444454,18.131944444444454,18.381944444444454,l,No,,0.25
53,20250527032604,20250307152024,18.131944444444454,18.381944444444454,19.42000000000001,l,No,12.00-19.00,1.0380555555555555
53,20250527044321,DelayCal,19.42000000000001,19.42000000000001,19.67000000000001,s,No,,0.25
53,20250527044321,20250130234709,19.42000000000001,19.67000000000001,20.704166666666676,s,No,12.50-22.00,1.0341666666666667
53,20250527060024,DelayCal,20.704166666666676,20.704166666666676,20.954166666666676,s,No,,0.25
53,20250527060024,20250130234709,20.704166666666676,20.954166666666676,21.988333333333344,s,No,12.50-22.00,1.0341666666666667
53,20250527071727,DelayCal,21.988333333333344,21.988333333333344,22.238333333333344,l,No,,0.25
53,20250527071727,20241204055710,21.988333333333344,22.238333333333344,23.209722222222233,l,No,20.67-7.00,0.9713888888888889
54,20250528083044,DelayCal,23.209722222222233,23.209722222222233,23.459722222222233,l,No,,0.25
54,20250528083044,20241204053653,23.209722222222233,23.459722222222233,0.4305555555555678,l,No,21.50-7.00,0.9708333333333333
54,20250527094359,DelayCal,0.4305555555555678,0.4305555555555678,0.6805555555555678,l,No,,0.25
54,20250527094359,20241204053653,0.4305555555555678,0.6805555555555678,1.651388888888901,l,No,21.50-7.00,0.9708333333333333
54,20250527105714,DelayCal,1.651388888888901,1.651388888888901,1.901388888888901,l,No,,0.25
54,20250527105714,20241208212002,1.651388888888901,1.901388888888901,4.526666666666679,l,No,1.25-2.00,2.625277777777778
54,20250527134945,DelayCal,4.526666666666679,4.526666666666679,4.776666666666679,l,No,,0.25
54,20250527134945,20241203234540,4.526666666666679,4.776666666666679,5.751111111111124,l,No,2.67-11.42,0.9744444444444444
54,20250527150313,DelayCal,5.751111111111124,5.751111111111124,6.001111111111124,l,No,,0.25
54,20250527150313,20241204052632,5.751111111111124,6.001111111111124,6.992500000000012,l,No,5.58-12.08,0.9913888888888889
54,20250527161742,DelayCal,6.992500000000012,6.992500000000012,7.242500000000012,l,No,,0.25
54,20250527161742,20250206212501,6.992500000000012,7.242500000000012,10.2163888888889,l,No,6.67-9.50,2.973888888888889
54,20250527193108,DelayCal,10.2163888888889,10.2163888888889,10.4663888888889,l,Yes,,0.25
54,20250527193108,20241204014242,10.2163888888889,10.4663888888889,15.498611111111122,l,Yes,7.50-11.25,5.032222222222222
54,20250528004804,DelayCal,15.498611111111122,15.498611111111122,15.748611111111122,l,No,,0.25
54,20250528004804,20241206085106,15.498611111111122,15.748611111111122,18.170000000000012,l,No,13.00-15.75,2.421388888888889
54,20250528032821,DelayCal,18.170000000000012,18.170000000000012,18.420000000000012,s,No,,0.25
54,20250528032821,20250131154502,18.170000000000012,18.420000000000012,19.456944444444456,s,No,12.00-19.00,1.0369444444444444
54,20250528044534,DelayCal,19.456944444444456,19.456944444444456,19.706944444444456,l,No,,0.25
54,20250528044534,20241203212334,19.456944444444456,19.706944444444456,20.694722222222236,l,No,11.58-19.75,0.9877777777777778
54,20250528055950,DelayCal,20.694722222222236,20.694722222222236,20.944722222222236,l,No,,0.25
54,20250528055950,20241203233900,20.694722222222236,20.944722222222236,21.910555555555568,l,No,20.00-11.00,0.9658333333333333
54,20250528071247,DelayCal,21.910555555555568,21.910555555555568,22.160555555555568,l,No,,0.25
54,20250528071247,20241204053653,21.910555555555568,22.160555555555568,23.131388888888903,l,No,21.50-7.00,0.9708333333333333
55,20250529082602,DelayCal,23.131388888888903,23.131388888888903,23.381388888888903,l,No,,0.25
55,20250529082602,20241203232652,23.131388888888903,23.381388888888903,0.3516666666666808,l,No,23.08-9.42,0.9702777777777778
55,20250528093915,DelayCal,0.3516666666666808,0.3516666666666808,0.6016666666666808,l,No,,0.25
55,20250528093915,20241203232652,0.3516666666666808,0.6016666666666808,1.5719444444444586,l,No,23.08-9.42,0.9702777777777778
55,20250528105228,DelayCal,1.5719444444444586,1.5719444444444586,1.8219444444444586,l,No,,0.25
55,20250528105228,20241203232652,1.5719444444444586,1.8219444444444586,2.7922222222222364,l,No,23.08-9.42,0.9702777777777778
55,20250528120541,DelayCal,2.7922222222222364,2.7922222222222364,3.0422222222222364,l,No,,0.25
55,20250528120541,20241204042031,2.7922222222222364,3.0422222222222364,4.016111111111125,l,No,2.25-11.42,0.9738888888888889
55,20250528131907,DelayCal,4.016111111111125,4.016111111111125,4.266111111111125,l,No,,0.25
55,20250528131907,20241204042031,4.016111111111125,4.266111111111125,5.240000000000014,l,No,2.25-11.42,0.9738888888888889
55,20250528143233,DelayCal,5.240000000000014,5.240000000000014,5.490000000000014,l,No,,0.25
55,20250528143233,20241204050853,5.240000000000014,5.490000000000014,6.474166666666681,l,No,5.17-12.00,0.9841666666666666
55,20250528154636,DelayCal,6.474166666666681,6.474166666666681,6.724166666666681,l,No,,0.25
55,20250528154636,20241204042834,6.474166666666681,6.724166666666681,7.711388888888903,l,No,6.17-12.17,0.9872222222222222
55,20250528170050,DelayCal,7.711388888888903,7.711388888888903,7.961388888888903,u,No,,0.25
55,20250528170050,20241120090921,7.711388888888903,7.961388888888903,13.203055555555569,u,No,7.80-9.00,5.241666666666666
55,20250528223020,DelayCal,13.203055555555569,13.203055555555569,13.453055555555569,l,No,,0.25
55,20250528223020,20250217161855,13.203055555555569,13.453055555555569,18.11444444444446,l,No,12.00-13.50,4.661388888888889
55,20250529032501,DelayCal,18.11444444444446,18.11444444444446,18.36444444444446,l,No,,0.25
55,20250529032501,20241203233108,18.11444444444446,18.36444444444446,19.34694444444446,l,No,11.68-19.92,0.9825
55,20250529043858,DelayCal,19.34694444444446,19.34694444444446,19.59694444444446,l,No,,0.25
55,20250529043858,20241203233108,19.34694444444446,19.59694444444446,20.579444444444462,l,No,11.68-19.92,0.9825
55,20250529055255,DelayCal,20.579444444444462,20.579444444444462,20.829444444444462,l,No,,0.25
55,20250529055255,20241203232000,20.579444444444462,20.829444444444462,21.79222222222224,l,No,13.00-2.00,0.9627777777777777
55,20250529070541,DelayCal,21.79222222222224,21.79222222222224,22.04222222222224,l,No,,0.25
55,20250529070541,20241203232000,21.79222222222224,22.04222222222224,23.005000000000017,l,No,13.00-2.00,0.9627777777777777
56,20250530081827,DelayCal,23.005000000000017,23.005000000000017,23.255000000000017,l,No,,0.25
56,20250530081827,20241204043143,23.005000000000017,23.255000000000017,0.22333333333335048,l,No,22.92-11.17,0.9683333333333334
56,20250529093133,DelayCal,0.22333333333335048,0.22333333333335048,0.4733333333333505,l,No,,0.25
56,20250529093133,20241204043143,0.22333333333335048,0.4733333333333505,1.4416666666666837,l,No,22.92-11.17,0.9683333333333334
56,20250529104439,DelayCal,1.4416666666666837,1.4416666666666837,1.6916666666666837,l,No,,0.25
56,20250529104439,20250115164637,1.4416666666666837,1.6916666666666837,4.324166666666684,l,No,1.35-1.75,2.6325
56,20250529133736,DelayCal,4.324166666666684,4.324166666666684,4.574166666666684,l,No,,0.25
56,20250529133736,20241204053425,4.324166666666684,4.574166666666684,5.547500000000017,l,No,3.00-12.00,0.9733333333333334
56,20250529145100,DelayCal,5.547500000000017,5.547500000000017,5.797500000000017,l,No,,0.25
56,20250529145100,20241204044123,5.547500000000017,5.797500000000017,6.7794444444444615,l,No,5.67-12.00,0.9819444444444444
56,20250529160455,DelayCal,6.7794444444444615,6.7794444444444615,7.0294444444444615,l,No,,0.25
56,20250529160455,20241206084436,6.7794444444444615,7.0294444444444615,9.48083333333335,l,No,7.00-9.75,2.451388888888889
56,20250529184700,DelayCal,9.48083333333335,9.48083333333335,9.73083333333335,l,Yes,,0.25
56,20250529184700,20241202072701,9.48083333333335,9.73083333333335,14.488333333333351,l,Yes,9.00-9.75,4.7575
56,20250529234727,DelayCal,14.488333333333351,14.488333333333351,14.738333333333351,s,No,,0.25
56,20250529234727,20241211131141,14.488333333333351,14.738333333333351,18.936388888888906,s,No,12.00-14.83,4.198055555555555
56,20250530041420,DelayCal,18.936388888888906,18.936388888888906,19.186388888888906,l,No,,0.25
56,20250530041420,20241203220043,18.936388888888906,19.186388888888906,20.16250000000002,l,No,11.67-19.50,0.9761111111111112
56,20250530052754,DelayCal,20.16250000000002,20.16250000000002,20.41250000000002,l,No,,0.25
56,20250530052754,20241203221049,20.16250000000002,20.41250000000002,21.385277777777798,l,No,11.67-20.67,0.9727777777777777
56,20250530064116,DelayCal,21.385277777777798,21.385277777777798,21.635277777777798,l,No,,0.25
56,20250530064116,20241208154427,21.385277777777798,21.635277777777798,22.493333333333357,l,No,0.16-22.50,0.8580555555555582
57,20250531091745,DelayCal,23.993333333333357,23.993333333333357,0.24333333333335716,l,No,,0.25
57,20250531091745,20241208154518,23.993333333333357,0.24333333333335716,1.0719444444444655,l,No,0.16-22.50,0.8286111111111092
57,20250530102228,DelayCal,1.0719444444444655,1.0719444444444655,1.3219444444444655,l,No,,0.25
57,20250530102228,20241204054601,1.0719444444444655,1.3219444444444655,2.2908333333333544,l,No,0.75-11.00,0.9688888888888889
57,20250530113536,DelayCal,2.2908333333333544,2.2908333333333544,2.5408333333333544,l,No,,0.25
57,20250530113536,20241204054601,2.2908333333333544,2.5408333333333544,3.5097222222222433,l,No,0.75-11.00,0.9688888888888889
57,20250530124844,DelayCal,3.5097222222222433,3.5097222222222433,3.7597222222222433,l,No,,0.25
57,20250530124844,20241204054601,3.5097222222222433,3.7597222222222433,4.728611111111132,l,No,0.75-11.00,0.9688888888888889
57,20250530140152,DelayCal,4.728611111111132,4.728611111111132,4.978611111111132,l,No,,0.25
57,20250530140152,20241204054601,4.728611111111132,4.978611111111132,5.947500000000021,l,No,0.75-11.00,0.9688888888888889
57,20250530151500,DelayCal,5.947500000000021,5.947500000000021,6.197500000000021,l,No,,0.25
57,20250530151500,20241204054601,5.947500000000021,6.197500000000021,7.1663888888889105,l,No,0.75-11.00,0.9688888888888889
57,20250530162808,DelayCal,7.1663888888889105,7.1663888888889105,7.4163888888889105,l,No,,0.25
57,20250530162808,20241206084339,7.1663888888889105,7.4163888888889105,9.854722222222243,l,No,7.00-9.75,2.4383333333333335
57,20250530190926,DelayCal,9.854722222222243,9.854722222222243,10.104722222222243,l,Yes,,0.25
57,20250530190926,20241202072704,9.854722222222243,10.104722222222243,14.861944444444465,l,Yes,9.75-10.75,4.7572222222222225
57,20250531000952,DelayCal,14.861944444444465,14.861944444444465,15.111944444444465,l,No,,0.25
57,20250531000952,20241206085440,14.861944444444465,15.111944444444465,17.514166666666686,l,No,13.00-16.50,2.402222222222222
57,20250531024900,DelayCal,17.514166666666686,17.514166666666686,17.764166666666686,l,No,,0.25
57,20250531024900,20241204052907,17.514166666666686,17.764166666666686,18.742777777777796,l,No,11.75-18.83,0.9786111111111111
57,20250531040243,DelayCal,18.742777777777796,18.742777777777796,18.992777777777796,l,No,,0.25
57,20250531040243,20241204051444,18.742777777777796,18.992777777777796,19.96833333333335,l,No,11.83-20.00,0.9755555555555555
57,20250531051615,DelayCal,19.96833333333335,19.96833333333335,20.21833333333335,l,No,,0.25
57,20250531051615,20241208154518,19.96833333333335,20.21833333333335,21.04694444444446,l,No,0.16-22.50,0.8286111111111092
57,20250531062058,DelayCal,21.04694444444446,21.04694444444446,21.29694444444446,l,No,,0.25
57,20250531062058,20241208154518,21.04694444444446,21.29694444444446,22.125555555555568,l,No,0.16-22.50,0.8286111111111092
57,20250531072541,DelayCal,22.125555555555568,22.125555555555568,22.375555555555568,l,No,,0.25
57,20250531072541,20241208154518,22.125555555555568,22.375555555555568,22.993333333333357,l,No,0.16-22.50,0.6177777777777891
58,20250531131745,DelayCal,3.993333333333357,3.993333333333357,4.243333333333357,l,No,,0.25
58,20250531131745,20241203214955,3.993333333333357,4.243333333333357,5.1963888888889125,l,No,3.82-11.25,0.9530555555555555
58,20250531142956,DelayCal,5.1963888888889125,5.1963888888889125,5.4463888888889125,l,No,,0.25
58,20250531142956,20241203214955,5.1963888888889125,5.4463888888889125,6.399444444444468,l,No,3.82-11.25,0.9530555555555555
58,20250531154207,DelayCal,6.399444444444468,6.399444444444468,6.649444444444468,l,No,,0.25
58,20250531154207,20241203213942,6.399444444444468,6.649444444444468,7.629722222222245,l,No,6.47-12.17,0.9802777777777778
58,20250531165556,DelayCal,7.629722222222245,7.629722222222245,7.879722222222245,l,No,,0.25
58,20250531165556,20250206222434,7.629722222222245,7.879722222222245,10.849444444444467,l,No,7.58-10.00,2.9697222222222224
58,20250531200907,DelayCal,10.849444444444467,10.849444444444467,11.099444444444467,l,No,,0.25
58,20250531200907,20250217154805,10.849444444444467,11.099444444444467,15.341388888888911,l,No,8.50-11.25,4.241944444444444
58,20250601003838,DelayCal,15.341388888888911,15.341388888888911,15.591388888888911,s,No,,0.25
58,20250601003838,20241210172636,15.341388888888911,15.591388888888911,17.12388888888891,s,No,14.83-15.67,1.5325
59,20250601115535,DelayCal,2.62388888888891,2.62388888888891,2.87388888888891,l,No,,0.25
